Date,Gold Price,GPRD,GPRD_MA7,GPRD_MA30,USDIDR,GoldReturn,USDReturn,GoldMA14,PriceMA14Ratio,RSI14,Vol30,GPRNorm,MonthSin,MonthCos
2021-08-15,942000.0,55.99,65.21,61.41,14367.666666666666,0.0,0.0009284405188435328,935607.1428571428,1.0068328434553575,54.13748856243405,0.00425521404831599,0.8799677286155896,-0.8660254037844385,-0.5000000000000004
2021-08-16,942000.0,127.2,77.29,63.1,14381.0,0.0,0.0009275793165599614,935178.5714285715,1.0072942524345998,54.13748856243405,0.004053592166147136,2.004822922753665,-0.8660254037844385,-0.5000000000000004
2021-08-17,944000.0,157.74,85.06,67.27,14363.0,0.0021208915691376296,-0.001252435454556884,934892.8571428572,1.0097413760171143,56.387479447679034,0.004074477009321852,2.4392406299223355,-0.8660254037844385,-0.5000000000000004
2021-08-18,946000.0,83.16,86.67,68.35,14425.099609375,0.0021164029063776937,0.004314262249925331,935107.1428571428,1.011648779742581,58.576043138883385,0.004094458152437205,1.272539007910389,-0.8660254037844385,-0.5000000000000004
2021-08-19,947000.0,49.64,82.88,68.76,14454.2001953125,0.001056524134199868,0.002015325578094731,935535.7142857143,1.012254246993701,59.66591368000918,0.004090789557704351,0.7684250175539981,-0.8660254037844385,-0.5000000000000004
2021-08-20,946000.0,68.6,79.07,69.38,14493.400390625,-0.0010565241341999848,0.0027083570645440504,936035.7142857143,1.0106451982143538,58.021920115178986,0.004085127873078926,1.0690686945098697,-0.8660254037844385,-0.5000000000000004
2021-08-21,948000.0,95.35,91.1,69.39,14477.600260416666,0.0021119332031435513,-0.0010907549908379115,937250.0,1.0114697252600693,60.373573989647305,0.004098748226758114,1.5155649391073667,-0.8660254037844385,-0.5000000000000004
2021-08-22,947000.0,64.41,92.3,68.47,14461.800130208334,-0.0010554090689436032,-0.0010919460365451498,938750.0,1.0087882822902796,58.60572343041562,0.004103899446548224,1.0176078866558274,-0.8660254037844385,-0.5000000000000004
2021-08-23,946000.0,189.93,101.26,72.63,14446.0,-0.0010565241341999848,-0.0010931396862117087,940535.7142857143,1.0058097588760204,56.814129011863834,0.004064760637292945,2.913781641076894,-0.8660254037844385,-0.5000000000000004
2021-08-24,953000.0,133.26,97.77,76.19,14430.0,0.007372334602323808,-0.00110818684287558,942535.7142857143,1.0111022697131598,64.90246235489218,0.004272853179105226,2.004175993000949,-0.8660254037844385,-0.5000000000000004
2021-08-25,950000.0,47.53,92.68,75.81,14448.7001953125,-0.003152919059615642,0.0012950858452606712,944071.4285714285,1.0062797911780283,59.738538278979114,0.0043184762138669805,0.7108972839858563,-0.8660254037844385,-0.5000000000000004
